framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_17.json,setup,131072,0,2,2833347993,23139500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_17.json,prove,131072,0,2,3134791475,2874500,705,1
circom/rapidsnark,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_17.json,prove,131072,0,2,896598835,561500,705,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_17.json,verify,131072,0,2,594803712,813000,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_18.json,compile,262144,0,2,675095347,6106500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_18.json,witness,262144,0,2,72840192,120000,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_18.json,setup,262144,0,2,4200927232,26909500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_18.json,prove,262144,0,2,5186771558,4639500,707,1
circom/rapidsnark,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_18.json,prove,262144,0,2,984871321,732000,707,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_18.json,verify,262144,0,2,595253043,805500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_19.json,compile,524288,0,2,1343549849,12381000,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_19.json,witness,524288,0,2,95012659,200000,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_19.json,setup,524288,0,2,7631969894,38651500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_19.json,prove,524288,0,2,7550610227,9422500,710,1
circom/rapidsnark,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_19.json,prove,524288,0,2,1174232268,1022500,710,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_19.json,verify,524288,0,2,594691686,800500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_20.json,compile,1048576,0,2,2680462336,25277000,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_20.json,witness,1048576,0,2,135019929,362500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_20.json,setup,1048576,0,2,13166867046,73403500,,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_20.json,prove,1048576,0,2,11766793420,19910500,706,1
circom/rapidsnark,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_20.json,prove,1048576,0,2,1540033740,1624500,706,1
circom/snarkjs,circuit,groth16,bn128,exponentiate,input/circuit/exponentiate_2/input_20.json,verify,1048576,0,2,595123404,807500,,1
