framework,category,backend,curve,circuit,input,operation,nbConstraints,nbSecret,nbPublic,ram,time,proofSize,count,ramReal
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,260692280,99890,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,261478712,100504,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,290576696,105772,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,257022264,97999,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,255711544,100028,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,264689976,98214,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,285858104,106426,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,prove,90235,64,33,269343032,98375,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,260954424,847,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,289528120,860,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,278092088,792,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,265148728,850,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,290838840,819,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,281401656,794,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,269146424,869,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,296166728,809,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,261216568,1051,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_6.json,verify,90235,64,33,265148728,799,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,137281816,532792,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,137543960,535285,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,141017368,530804,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,136757528,537306,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,137019672,537555,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,136298776,525827,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,141541656,539553,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,137347352,543909,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,137543960,529757,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,compile,133851,128,33,137347352,530077,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,346269000,2275015,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,346531144,2265591,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,341288264,2261948,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,346269000,2259402,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,341747016,2281180,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,337814856,2256415,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,345679176,2271416,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,350463304,2271195,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,342533448,2253453,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,setup,133851,128,33,338339144,2264434,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,140755224,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,141017368,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,136298776,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,136757528,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,137543960,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,137281816,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,137019672,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,136757528,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,137806104,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,witness,133851,128,33,141803800,1048,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,474561896,190325,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,496385384,188063,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,491666792,184913,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,488193384,191243,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,501713272,185442,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,487996776,188600,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,478756200,191922,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,483278184,185864,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,483736936,188954,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,prove,133851,128,33,487669096,190854,384,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,487669096,826,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,505121144,836,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,483999080,837,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,491928936,815,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,461978984,842,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,454376808,804,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,495533416,841,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,490880360,841,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,479346024,816,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_7.json,verify,133851,128,33,474561896,1076,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,198495528,873703,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,193514792,887726,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,194563368,889349,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,197446952,872237,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,197709096,880021,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,198233384,872117,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,193776936,876070,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,189582632,878215,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,194039080,885203,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,compile,221083,256,33,195087656,882714,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,423932248,3121610,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,428997992,3121657,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,428997992,3120153,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,437976424,3124870,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,420609384,3131009,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,425590120,3126730,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,443219304,3126749,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,429784424,3137370,0,1,
gnark,circuit,groth16,bn254,sha256,input/circuit/sha256/input_8.json,setup,221083,256,33,420065624,3145369,0,1,
